draft_year,round,pick,overall,player_name_raw,nba_player_id,matched_athlete_id,final_college_season,years_in_college,min_start_season,position,conference,conf_tier,pick_overall,log_pick,birthdate,age_at_draft
2025,2,19,49,Tyrese Proctor,1642878.0,207.0,2025.0,3.0,2023,G,ACC,True,49,3.8918202981106265,2004-04-01,21.232032854209447
2025,2,20,50,Kobe Sanders,1642920.0,7060.0,2025.0,5.0,2021,G,Mountain West,False,50,3.912023005428146,2002-05-30,23.071868583162217
2025,2,24,54,Taelon Peter,1643007.0,1101.0,2025.0,5.0,2021,G,CUSA,False,54,3.9889840465642745,2002-02-27,23.32375085557837
2025,2,26,56,Will Richard,1642954.0,498.0,2025.0,4.0,2022,G,SEC,True,56,4.02535169073515,2002-12-24,22.50239561943874
2025,2,29,59,Jahmai Mashack,1642942.0,306.0,2025.0,4.0,2022,G,SEC,True,59,4.07753744390572,2002-11-10,22.622861054072555
2024,1,3,3,Reed  Sheppard,1642263.0,15341.0,2024.0,1.0,2024,SG,SEC,True,3,1.0986122886681098,2004-06-24,20.005475701574266
2024,1,4,4,Stephon Castle,1642264.0,15259.0,2024.0,1.0,2024,PG,Big East,True,4,1.3862943611198906,2004-11-01,19.64955509924709
2024,1,7,7,Donovan Clingan,1642270.0,15258.0,2024.0,2.0,2023,C,Big East,True,7,1.9459101490553132,2004-02-23,20.33949349760438
2024,1,8,8,Rob Dillingham,1642265.0,15342.0,2024.0,1.0,2024,PG,SEC,True,8,2.0794415416798357,2005-01-04,19.474332648870636
2024,1,9,9,Zach Edey,1641744.0,15234.0,2024.0,4.0,2021,C,Big Ten,True,9,2.1972245773362196,2002-05-14,22.119096509240247
2024,1,10,10,Cody Williams,1642262.0,16241.0,2024.0,1.0,2024,SG,Pac-12,True,10,2.302585092994046,2004-11-20,19.59753593429158
2024,1,13,13,Devin Carter,1642269.0,16022.0,2024.0,3.0,2022,PG,Big East,True,13,2.5649493574615367,2002-03-18,22.275154004106778
2024,1,14,14,Bub Carrington,1642267.0,16084.0,2024.0,1.0,2024,PG,ACC,True,14,2.6390573296152584,2005-07-21,18.93223819301848
2024,1,15,15,Kel'el Ware,1642276.0,17268.0,2024.0,2.0,2023,C,Big Ten,True,15,2.70805020110221,2004-04-20,20.18343600273785
2024,1,16,16,Jared McCain,1642272.0,15225.0,2024.0,1.0,2024,PG,ACC,True,16,2.772588722239781,2004-02-20,20.347707049965777
2024,1,17,17,Dalton Knecht,1642261.0,15275.0,2024.0,3.0,2022,SF,SEC,True,17,2.833213344056216,2001-04-19,23.186858316221766
2024,1,18,18,Tristan da Silva,1641783.0,16242.0,2024.0,4.0,2021,SF,Pac-12,True,18,2.8903717578961645,2001-05-15,23.11567419575633
2024,1,19,19,Ja'Kobe Walter,1642266.0,17223.0,2024.0,1.0,2024,SG,Big 12,True,19,2.9444389791664403,2004-09-04,19.808350444900753
2024,1,20,20,Jaylon Tyson,1642281.0,16921.0,2024.0,3.0,2022,SG,Pac-12,True,20,2.995732273553991,2002-12-02,21.56605065023956
2024,1,21,21,Yves Missi,1642274.0,17225.0,2024.0,1.0,2024,C,Big 12,True,21,3.044522437723423,2004-05-14,20.11772758384668
2024,1,24,24,Kyshawn George,1642273.0,15296.0,2024.0,1.0,2024,SG,ACC,True,24,3.1780538303479458,2003-12-12,20.539356605065024
2024,1,26,26,Dillon Jones,1641794.0,17403.0,2024.0,4.0,2021,SF,Big Sky,False,26,3.258096538021482,2001-10-29,22.65845311430527
2024,1,27,27,Terrence Shannon Jr.,1630545.0,15420.0,2024.0,5.0,2020,SG,Big Ten,True,27,3.295836866004329,2000-07-30,23.906913073237508
2024,1,28,28,Ryan Dunn,1642346.0,16137.0,2024.0,2.0,2023,SF,ACC,True,28,3.332204510175204,2003-01-07,21.467488021902806
2024,1,29,29,Isaiah Collier,1642268.0,15390.0,2024.0,1.0,2024,PG,Pac-12,True,29,3.367295829986474,2004-10-08,19.71526351813826
2024,1,30,30,Baylor Scheierman,1631248.0,17212.0,2024.0,5.0,2020,SG,Big East,True,30,3.4011973816621555,2000-09-26,23.748117727583846
2024,2,1,31,Jonathan Mogbo,1642367.0,17024.0,2024.0,2.0,2023,C,WCC,False,31,3.4339872044851463,2001-10-29,22.65845311430527
2024,2,2,32,Kyle Filipowski,1642271.0,15223.0,2024.0,2.0,2023,PF,ACC,True,32,3.4657359027997265,2003-11-07,20.635181382614647
2024,2,5,35,Johnny  Furphy,1642277.0,15216.0,2024.0,1.0,2024,SG,Big 12,True,35,3.5553480614894135,2004-12-08,19.548254620123203
2024,2,8,38,Ajay Mitchell,1642349.0,17774.0,2024.0,3.0,2022,PG,Big West,False,38,3.6375861597263857,2002-06-25,22.0041067761807
2024,2,9,39,Jaylen Wells,1642377.0,17178.0,2024.0,2.0,2023,SG,Pac-12,True,39,3.6635616461296463,2003-08-26,20.83504449007529
2024,2,10,40,Osasere Ighodaro,1642345.0,15250.0,2024.0,4.0,2021,PF,Big East,True,40,3.6888794541139363,2002-07-14,21.95208761122519
2024,2,11,41,Adem Bona,1641737.0,17199.0,2024.0,2.0,2023,C,Pac-12,True,41,3.713572066704308,2003-03-28,21.248459958932237
2024,2,12,42,KJ Simpson,1642354.0,16243.0,2024.0,3.0,2022,PG,Pac-12,True,42,3.7376696182833684,2002-08-08,21.883641341546884
2024,2,14,44,Pelle Larsson,1641796.0,15286.0,2024.0,4.0,2021,SG,Pac-12,True,44,3.784189633918261,2001-02-23,23.33744010951403
2024,2,15,45,Jamal Shead,1642347.0,15267.0,2024.0,4.0,2021,PG,Big 12,True,45,3.8066624897703196,2002-07-24,21.924709103353866
2024,2,17,47,Antonio  Reeves,1641810.0,15339.0,2024.0,5.0,2020,SG,SEC,True,47,3.8501476017100584,2000-11-20,23.59753593429158
2024,2,22,52,Quinten Post,1642366.0,16665.0,2024.0,5.0,2020,C,ACC,True,52,3.9512437185814275,2000-03-21,24.265571526351813
2023,1,2,2,Brandon Miller,1641706.0,20033.0,2023.0,1.0,2023,SF,SEC,True,2,0.6931471805599453,2002-11-22,20.580424366872005
2023,1,6,6,Anthony Black,1641710.0,19922.0,2023.0,1.0,2023,SG,SEC,True,6,1.791759469228055,2004-01-20,19.419575633127995
2023,1,8,8,Jarace Walker,1641716.0,19862.0,2023.0,1.0,2023,PF,American,False,8,2.0794415416798357,2003-09-04,19.797399041752225
2023,1,9,9,Taylor Hendricks,1641707.0,21469.0,2023.0,1.0,2023,PF,American,False,9,2.1972245773362196,2003-11-22,19.581108829568787
2023,1,10,10,Cason Wallace,1641717.0,19871.0,2023.0,1.0,2023,PG,SEC,True,10,2.302585092994046,2003-11-07,19.62217659137577
2023,1,12,12,Dereck Lively II,1641726.0,19901.0,2023.0,1.0,2023,C,ACC,True,12,2.4849066497880004,2004-02-12,19.356605065023956
2023,1,13,13,Gradey Dick,1641711.0,19891.0,2023.0,1.0,2023,SG,Big 12,True,13,2.5649493574615367,2003-11-20,19.586584531143053
2023,1,14,14,Jordan Hawkins,1641722.0,21138.0,2023.0,2.0,2022,SG,Big East,True,14,2.6390573296152584,2002-04-29,21.14715947980835
2023,1,16,16,Keyonte George,1641718.0,19880.0,2023.0,1.0,2023,SG,Big 12,True,16,2.772588722239781,2003-11-08,19.619438740588638
2023,1,18,18,Jaime Jaquez Jr,1631170.0,19911.0,2023.0,4.0,2020,SF,Pac-12,True,18,2.8903717578961645,2001-02-18,22.338124572210816
2023,1,19,19,Brandin Podziemski,1641764.0,22098.0,2023.0,2.0,2022,SG,WCC,False,19,2.9444389791664403,2003-02-25,20.320328542094455
2023,1,20,20,Cam Whitmore,1641715.0,19981.0,2023.0,1.0,2023,SF,Big East,True,20,2.995732273553991,2004-07-08,18.954140999315538
2023,1,21,21,Noah Clowney,1641730.0,20032.0,2023.0,1.0,2023,PF,SEC,True,21,3.044522437723423,2004-07-14,18.937713894592743
2023,1,23,23,Kris Murray,1631200.0,20842.0,2023.0,3.0,2021,PF,Big Ten,True,23,3.1354942159291497,2000-08-19,22.83915126625599
2023,1,24,24,Olivier-Maxence Prosper,1641765.0,21752.0,2023.0,3.0,2021,PF,Big East,True,24,3.1780538303479458,2002-07-03,20.969199178644764
2023,1,25,25,Marcus Sasser,1631204.0,19863.0,2023.0,4.0,2020,PG,American,False,25,3.2188758248682006,2000-09-21,22.748802190280628
2023,1,26,26,Ben Sheppard,1641767.0,21037.0,2023.0,4.0,2020,SF,MVC,False,26,3.258096538021482,2001-07-16,21.932922655715263
2023,1,27,27,Nick Smith Jr,1641733.0,19925.0,2023.0,1.0,2023,PG,SEC,True,27,3.295836866004329,2004-04-18,19.175906913073238
2023,1,28,28,Brice Sensabaugh,1641729.0,20824.0,2023.0,1.0,2023,SF,Big Ten,True,28,3.332204510175204,2003-10-30,19.644079397672826
2023,1,29,29,Julian Strawther,1631124.0,19852.0,2023.0,3.0,2021,SF,WCC,False,29,3.367295829986474,2002-04-18,21.177275838466805
2023,1,30,30,Kobe Brown,1641738.0,21564.0,2023.0,4.0,2020,PF,SEC,True,30,3.4011973816621555,2000-01-01,23.471594798083505
2023,2,5,35,Julian Phillips,1641763.0,19933.0,2023.0,1.0,2023,SF,SEC,True,35,3.5553480614894135,2003-11-05,19.627652292950035
2023,2,6,36,Andre Jackson Jr,1641748.0,21141.0,2023.0,3.0,2021,SG,Big East,True,36,3.58351893845611,2001-11-13,21.60438056125941
2023,2,15,45,Gregory Jackson II,1641713.0,22294.0,2023.0,1.0,2023,PF,SEC,True,45,3.8066624897703196,2004-12-17,18.510609171800137
2023,2,21,51,Jalen Wilson,1630592.0,19890.0,2023.0,4.0,2020,PF,Big 12,True,51,3.9318256327243257,2000-11-04,22.628336755646817
2023,2,22,52,Toumani Camara,1641739.0,20066.0,2023.0,4.0,2020,PF,A-10,False,52,3.9512437185814275,2000-05-08,23.121149897330596
2023,2,27,57,Trayce Jackson-Davis,1631218.0,19957.0,2023.0,4.0,2020,PF,Big Ten,True,57,4.04305126783455,2000-02-22,23.329226557152634
2022,1,1,1,Paolo Banchero,1631094.0,27623.0,2022.0,1.0,2022,PF,ACC,True,1,0.0,2002-11-12,19.61122518822724
2022,1,3,3,Jabari Smith Jr.,1631095.0,25841.0,2022.0,1.0,2022,PF,SEC,True,3,1.0986122886681098,2003-05-13,19.1129363449692
2022,1,4,4,Keegan Murray,1631099.0,27700.0,2022.0,2.0,2021,PF,Big Ten,True,4,1.3862943611198906,2000-08-19,21.842573579739906
2022,1,5,5,Jaden Ivey,1631093.0,25745.0,2022.0,2.0,2021,PG,Big Ten,True,5,1.6094379124341003,2002-02-13,20.355920602327174
2022,1,6,6,Bennedict Mathurin,1631097.0,27794.0,2022.0,2.0,2021,SF,Pac-12,True,6,1.791759469228055,2002-06-19,20.01095140314853
2022,1,9,9,Jeremy Sochan,1631110.0,28229.0,2022.0,1.0,2022,PF,Big 12,True,9,2.1972245773362196,2003-05-20,19.093771389459274
2022,1,10,10,Johnny Davis,1631098.0,26998.0,2022.0,2.0,2021,SG,Big Ten,True,10,2.302585092994046,2002-02-27,20.317590691307323
2022,1,12,12,Jalen Williams,1631114.0,27556.0,2022.0,3.0,2020,SG,WCC,False,12,2.4849066497880004,2001-04-14,21.190965092402465
2022,1,13,13,Jalen Duren,1631105.0,25774.0,2022.0,1.0,2022,C,American,False,13,2.5649493574615367,2003-11-18,18.595482546201232
2022,1,14,14,Ochai Agbaji,1630534.0,26293.0,2022.0,4.0,2019,SF,Big 12,True,14,2.6390573296152584,2000-04-20,22.17385352498289
2022,1,15,15,Mark Williams,1631109.0,27625.0,2022.0,2.0,2021,C,ACC,True,15,2.70805020110221,2001-12-16,20.517453798767967
2022,1,16,16,AJ Griffin,1631100.0,19902.0,2022.0,1.0,2022,SF,ACC,True,16,2.772588722239781,2003-08-25,18.82819986310746
2022,1,17,17,Tari Eason,1631106.0,27062.0,2022.0,2.0,2021,SF,SEC,True,17,2.833213344056216,2001-05-10,21.11978097193703
2022,1,19,19,Jake LaRavia,1631222.0,27912.0,2022.0,3.0,2020,PF,ACC,True,19,2.9444389791664403,2001-11-03,20.635181382614647
2022,1,20,20,Malaki Branham,1631103.0,25813.0,2022.0,1.0,2022,SG,Big Ten,True,20,2.995732273553991,2003-05-12,19.11567419575633
2022,1,21,21,Christian Braun,1631128.0,26292.0,2022.0,3.0,2020,SG,Big 12,True,21,3.044522437723423,2001-04-17,21.182751540041068
2022,1,22,22,Walker Kessler,1631117.0,25842.0,2022.0,2.0,2021,C,SEC,True,22,3.091042453358316,2001-07-26,20.908966461327857
2022,1,23,23,David Roddy,1631223.0,27634.0,2022.0,3.0,2020,PF,Mountain West,False,23,3.1354942159291497,2001-03-27,21.240246406570844
2022,1,25,25,Blake Wesley,1631104.0,28596.0,2022.0,1.0,2022,SG,ACC,True,25,3.2188758248682006,2003-03-16,19.27173169062286
2022,1,29,29,TyTy Washington Jr,1631102.0,27620.0,2022.0,1.0,2022,PG,SEC,True,29,3.367295829986474,2001-11-15,20.602327173169062
2022,2,1,31,Andrew Nembhard,1629614.0,25709.0,2022.0,4.0,2019,PG,WCC,False,31,3.4339872044851463,2000-01-16,22.43394934976044
2022,2,2,32,Caleb Houstan,1631216.0,27836.0,2022.0,1.0,2022,SF,Big Ten,True,32,3.4657359027997265,2003-01-09,19.45242984257358
2022,2,3,33,Christian Koloko,1631132.0,27793.0,2022.0,3.0,2020,PF,Pac-12,True,33,3.4965075614664802,2000-06-20,22.00684462696783
2022,2,4,34,Jaylin Williams,1631119.0,25805.0,2022.0,2.0,2021,C,SEC,True,34,3.5263605246161616,2002-06-29,19.983572895277206
2022,2,5,35,Max Christie,1631108.0,26300.0,2022.0,1.0,2022,SG,Big Ten,True,35,3.5553480614894135,2003-02-10,19.364818617385353
2022,2,10,40,Bryce McGowens,1631121.0,27019.0,2022.0,1.0,2022,SG,Big Ten,True,40,3.6888794541139363,2002-11-08,19.62217659137577
2022,2,27,57,Jabari Walker,1631133.0,27668.0,2022.0,2.0,2021,PF,Pac-12,True,57,4.04305126783455,2002-07-30,19.89869952087611
2021,1,1,1,Cade Cunningham,1630595.0,31717.0,2021.0,1.0,2021,PG,Big 12,True,1,0.0,2001-09-25,19.84120465434634
2021,1,3,3,Evan Mobley,1630596.0,32167.0,2021.0,1.0,2021,C,Pac-12,True,3,1.0986122886681098,2001-06-18,20.112251882272417
2021,1,4,4,Scottie Barnes,1630567.0,32691.0,2021.0,1.0,2021,SF,ACC,True,4,1.3862943611198906,2001-08-01,19.991786447638603
2021,1,5,5,Jalen Suggs,1630591.0,32257.0,2021.0,1.0,2021,SG,WCC,False,5,1.6094379124341003,2001-06-03,20.1533196440794
2021,1,8,8,Franz Wagner,1630532.0,31414.0,2021.0,2.0,2020,SF,Big Ten,True,8,2.0794415416798357,2001-08-27,19.920602327173167
2021,1,9,9,Davion Mitchell,1630558.0,32508.0,2021.0,4.0,2018,PG,Big 12,True,9,2.1972245773362196,1998-09-05,22.89664613278576
2021,1,10,10,Ziaire Williams,1630533.0,32615.0,2021.0,1.0,2021,SG,Pac-12,True,10,2.302585092994046,2001-09-12,19.876796714579054
2021,1,11,11,James Bouknight,1630547.0,32031.0,2021.0,2.0,2020,SG,Big East,True,11,2.3978952727983707,2000-09-18,20.859685147159478
2021,1,12,12,Joshua Primo,1630563.0,32100.0,2021.0,1.0,2021,SG,SEC,True,12,2.4849066497880004,2002-12-24,18.595482546201232
2021,1,13,13,Chris Duarte,1630537.0,32683.0,2021.0,2.0,2020,SG,Pac-12,True,13,2.5649493574615367,1997-06-13,24.125941136208077
2021,1,14,14,Moses Moody,1630541.0,32024.0,2021.0,1.0,2021,SG,SEC,True,14,2.6390573296152584,2002-05-31,19.16221765913758
2021,1,15,15,Corey Kispert,1630557.0,32256.0,2021.0,4.0,2018,SF,WCC,False,15,2.70805020110221,1999-03-03,22.406570841889117
2021,1,17,17,Trey Murphy III,1630530.0,31570.0,2021.0,3.0,2019,SG,ACC,True,17,2.833213344056216,2000-06-18,21.111567419575632
2021,1,18,18,Tre Mann,1630544.0,32695.0,2021.0,2.0,2020,PG,SEC,True,18,2.8903717578961645,2001-02-03,20.48186173853525
2021,1,21,21,Keon Johnson,1630553.0,33101.0,2021.0,1.0,2021,SG,SEC,True,21,3.044522437723423,2002-03-10,19.38672142368241
2021,1,22,22,Isaiah Jackson,1630543.0,31805.0,2021.0,1.0,2021,PF,SEC,True,22,3.091042453358316,2002-01-10,19.548254620123203
2021,1,24,24,Josh Christopher,1630528.0,31892.0,2021.0,1.0,2021,SG,Pac-12,True,24,3.1780538303479458,2001-12-08,19.638603696098563
2021,1,25,25,Quentin Grimes,1629656.0,31384.0,2021.0,3.0,2019,SG,American,False,25,3.2188758248682006,2000-05-08,21.22381930184805
2021,1,26,26,Nah'Shon Hyland,1630538.0,32179.0,2021.0,2.0,2020,PG,A-10,False,26,3.258096538021482,2000-09-14,20.870636550308006
2021,1,27,27,Cameron Thomas,1630560.0,32286.0,2021.0,1.0,2021,SG,SEC,True,27,3.295836866004329,2001-10-13,19.79192334017796
2021,1,29,29,Day'Ron Sharpe,1630549.0,31379.0,2021.0,1.0,2021,C,ACC,True,29,3.367295829986474,2001-11-06,19.72621492128679
2021,1,30,30,Santi Aldama,1630583.0,34416.0,2021.0,2.0,2020,PF,Patriot,False,30,3.4011973816621555,2001-01-10,20.54757015742642
2021,2,2,32,Jeremiah Robinson-Earl,1630526.0,32188.0,2021.0,2.0,2020,PF,Big East,True,32,3.4657359027997265,2000-11-03,20.733744010951405
2021,2,5,35,Herbert Jones,1630529.0,32097.0,2021.0,4.0,2018,SF,SEC,True,35,3.5553480614894135,1998-10-06,22.811772758384667
2021,2,6,36,Miles McBride,1630540.0,31870.0,2021.0,2.0,2020,PG,Big 12,True,36,3.58351893845611,2000-09-08,20.8870636550308
2021,2,8,38,Ayo Dosunmu,1630245.0,31360.0,2021.0,3.0,2019,SG,Big Ten,True,38,3.6375861597263857,2000-01-17,21.530458590006845
2021,2,10,40,Jared Butler,1630215.0,32507.0,2021.0,3.0,2019,PG,Big 12,True,40,3.6888794541139363,2000-08-25,20.92539356605065
2021,2,12,42,Isaiah Livers,1630587.0,31412.0,2021.0,4.0,2018,PF,Big Ten,True,42,3.7376696182833684,1998-07-28,23.003422313483917
2021,2,13,43,Greg Brown,1630535.0,31393.0,2021.0,1.0,2021,PF,Big 12,True,43,3.7612001156935624,2001-09-01,19.906913073237508
2021,2,14,44,Kessler Edwards,1630556.0,31861.0,2021.0,3.0,2019,SF,WCC,False,44,3.784189633918261,2000-08-09,20.969199178644764
2021,2,16,46,Dalano Banton,1630625.0,31458.0,2021.0,3.0,2019,PG,Big Ten,True,46,3.828641396489095,1999-11-07,21.724845995893222
2021,2,21,51,Brandon Boston Jr,1630527.0,31808.0,2021.0,1.0,2021,SG,SEC,True,51,3.9318256327243257,2001-11-28,19.665982203969882
2021,2,22,52,Luka Garza,1630568.0,31694.0,2021.0,4.0,2018,C,Big Ten,True,52,3.9512437185814275,1998-12-27,22.587268993839835
2021,2,24,54,Sandro Mamukelashvili,1630572.0,32353.0,2021.0,4.0,2018,C,Big East,True,54,3.9889840465642745,1999-05-23,22.184804928131417
2021,2,25,55,Aaron Wiggins,1630598.0,31613.0,2021.0,3.0,2019,SG,Big Ten,True,55,4.007333185232471,1999-01-02,22.570841889117045
2021,2,28,58,Jericho Sims,1630579.0,31395.0,2021.0,4.0,2018,PF,Big 12,True,58,4.060443010546419,1998-10-20,22.77344284736482
2020,1,1,1,Anthony Edwards,1630162.0,35495.0,2020.0,1.0,2020,SG,SEC,True,1,0.0,2001-08-05,19.288158795345655
2020,1,4,4,Patrick Williams,1630172.0,37035.0,2020.0,1.0,2020,SF,ACC,True,4,1.3862943611198906,2001-08-26,19.23066392881588
2020,1,5,5,Isaac Okoro,1630171.0,34952.0,2020.0,1.0,2020,SF,SEC,True,5,1.6094379124341003,2001-01-26,19.811088295687885
2020,1,6,6,Onyeka Okongwu,1630168.0,36662.0,2020.0,1.0,2020,C,Pac-12,True,6,1.791759469228055,2000-12-11,19.93702943189596
2020,1,8,8,Obi Toppin,1630167.0,37830.0,2020.0,3.0,2018,PF,A-10,False,8,2.0794415416798357,1998-03-04,22.71047227926078
2020,1,11,11,Devin Vassell,1630170.0,37033.0,2020.0,2.0,2019,SG,ACC,True,11,2.3978952727983707,2000-08-23,20.238193018480494
2020,1,12,12,Tyrese Haliburton,1630169.0,36015.0,2020.0,2.0,2019,PG,Big 12,True,12,2.4849066497880004,2000-02-29,20.720054757015742
2020,1,13,13,Kira Lewis Jr,1630184.0,35985.0,2020.0,2.0,2019,PG,SEC,True,13,2.5649493574615367,2001-04-06,19.619438740588638
2020,1,14,14,Aaron Nesmith,1630174.0,37008.0,2020.0,2.0,2019,SF,SEC,True,14,2.6390573296152584,1999-10-16,21.09240246406571
2020,1,15,15,Cole Anthony,1630175.0,36677.0,2020.0,1.0,2020,PG,ACC,True,15,2.70805020110221,2000-05-15,20.511978097193705
2020,1,16,16,Isaiah Stewart,1630191.0,37635.0,2020.0,1.0,2020,C,Pac-12,True,16,2.772588722239781,2001-05-22,19.49349760438056
2020,1,18,18,Josh Green,1630182.0,36704.0,2020.0,1.0,2020,SG,Pac-12,True,18,2.8903717578961645,2000-11-16,20.005475701574266
2020,1,19,19,Saddiq Bey,1630180.0,34860.0,2020.0,2.0,2019,PF,Big East,True,19,2.9444389791664403,1999-04-09,21.61259411362081
2020,1,20,20,Precious Achiuwa,1630173.0,34890.0,2020.0,1.0,2020,PF,American,False,20,2.995732273553991,1999-09-19,21.166324435318277
2020,1,21,21,Tyrese Maxey,1630178.0,36391.0,2020.0,1.0,2020,SG,SEC,True,21,3.044522437723423,2000-11-04,20.03832991101985
2020,1,22,22,Zeke Nnaji,1630192.0,36702.0,2020.0,1.0,2020,PF,Pac-12,True,22,3.091042453358316,2001-01-09,19.857631759069132
2020,1,25,25,Immanuel Quickley,1630193.0,36388.0,2020.0,2.0,2019,PG,SEC,True,25,3.2188758248682006,1999-06-17,21.423682409308693
2020,1,26,26,Payton Pritchard,1630202.0,34903.0,2020.0,4.0,2017,PG,Pac-12,True,26,3.258096538021482,1998-01-28,22.806297056810404
2020,1,28,28,Jaden McDaniels,1630183.0,37636.0,2020.0,1.0,2020,PF,Pac-12,True,28,3.332204510175204,2000-09-29,20.136892539356605
2020,1,29,29,Malachi Flynn,1630201.0,36571.0,2020.0,4.0,2017,PG,Mountain West,False,29,3.367295829986474,1998-05-09,22.529774127310063
2020,1,30,30,Desmond Bane,1630217.0,37332.0,2020.0,4.0,2017,SG,Big 12,True,30,3.4011973816621555,1998-06-25,22.401095140314855
2020,2,5,35,Xavier Tillman,1630214.0,36380.0,2020.0,3.0,2018,C,Big Ten,True,35,3.5553480614894135,1999-01-12,21.8507871321013
2020,2,8,38,Saben Lee,1630240.0,37009.0,2020.0,3.0,2018,PG,SEC,True,38,3.6375861597263857,1999-06-23,21.4072553045859
